CurrencyPrimary,IBCommission,Open/CloseIndicator,CostBasis,FifoPnlRealized,LevelOfDetail,trade_date
USD,-0.5188,C,-2196.4347,-95.9535,EXECUTION,2025-08-07
USD,-1.551212,C,-4991.811578,-218.33279,EXECUTION,2025-09-15
USD,-1.0376,C,-1665.0044,109.958,EXECUTION,2025-08-07
USD,-0.5188,C,-832.5022,54.979,EXECUTION,2025-08-07
USD,-0.954592,C,-1531.804048,101.16136,EXECUTION,2025-08-07
USD,-0.5188,C,-830.82262,56.65858,EXECUTION,2025-08-07
USD,-1.00282,C,-6275.05033,801.09685,EXECUTION,2025-09-18
USD,-1.005828,C,-5000.060682,-356.33651,EXECUTION,2025-10-20
USD,-1.5564,C,-931.5066,-6.063,EXECUTION,2025-10-08
USD,-9.3384,C,-5659.4596,-106.798,EXECUTION,2025-10-08
USD,-2.485052,C,-1554.365538,-76.74059,EXECUTION,2025-10-08
USD,-2.0752,C,-1297.7388,-63.814,EXECUTION,2025-10-08
USD,-1.0376,C,-649.0044,-32.042,EXECUTION,2025-10-08
USD,-1.0376,C,-1723.2544,-30.292,EXECUTION,2025-08-15
USD,-0.5188,C,-861.2522,-14.771,EXECUTION,2025-08-15
USD,-0.425416,C,-706.431804,-11.49722,EXECUTION,2025-08-15
USD,-0.5188,C,-861.5022,-15.021,EXECUTION,2025-08-15
USD,-0.5188,C,-861.5022,-15.021,EXECUTION,2025-08-15
USD,-1.0188,C,-675.0022,60.979,EXECUTION,2025-08-26
USD,-1.0376,C,-2253.0044,27.958,EXECUTION,2025-09-22
USD,-1.0376,C,-2253.0044,51.958,EXECUTION,2025-09-22
USD,-0.1297,C,-281.62555,5.99475,EXECUTION,2025-09-22
USD,-1.0188,C,-1126.5022,36.479,EXECUTION,2025-10-06
USD,-0.0188,C,-1126.5022,37.479,EXECUTION,2025-10-06
USD,-0.798952,C,-1734.813388,56.94766,EXECUTION,2025-10-06
USD,-0.238648,C,-518.191012,17.01034,EXECUTION,2025-10-06
USD,-0.280152,C,-608.311188,19.96866,EXECUTION,2025-10-06
USD,-1.0188,C,-619.0022,-13.021,EXECUTION,2025-10-13
USD,-0.0188,C,-618.0022,-11.021,EXECUTION,2025-10-13
USD,-0.5188,C,-618.5022,-12.021,EXECUTION,2025-10-13
USD,-0.5188,C,-618.5022,-12.021,EXECUTION,2025-10-13
USD,-1.5564,C,-1855.5066,-36.063,EXECUTION,2025-10-13
USD,-0.9079,C,-1082.37885,-21.03675,EXECUTION,2025-10-13
USD,-1.5564,C,-448.5066,-27.063,EXECUTION,2025-07-07
USD,-0.5188,C,-149.5022,-9.021,EXECUTION,2025-07-07
USD,-0.5188,C,-149.5022,-10.021,EXECUTION,2025-07-07
USD,-1.5564,C,-448.5066,-30.063,EXECUTION,2025-07-07
USD,-0.5188,C,-149.5022,-10.021,EXECUTION,2025-07-07
USD,-0.5188,C,-149.5022,-9.021,EXECUTION,2025-07-07
USD,-1.5564,C,-448.5066,-27.063,EXECUTION,2025-07-07
USD,-0.5188,C,-149.5022,-10.021,EXECUTION,2025-07-07
USD,-0.5188,C,-149.5022,-10.021,EXECUTION,2025-07-07
USD,-0.5188,C,-149.5022,-10.021,EXECUTION,2025-07-07
USD,-0.5188,C,-149.5022,-10.021,EXECUTION,2025-07-07
USD,-0.5188,C,-149.5022,-10.021,EXECUTION,2025-07-07
USD,-0.5193,C,-149.5022,-10.0215,EXECUTION,2025-07-07
USD,-0.5188,C,-149.5022,-10.021,EXECUTION,2025-07-07
USD,-0.5188,C,-149.5022,-10.021,EXECUTION,2025-07-07
USD,-0.5188,C,-149.5022,-10.021,EXECUTION,2025-07-07
USD,-1.0376,C,-299.0044,-20.042,EXECUTION,2025-07-07
USD,-0.5188,C,-149.5022,-10.021,EXECUTION,2025-07-07
USD,-0.5188,C,-149.5022,-10.021,EXECUTION,2025-07-07
USD,-0.5188,C,-149.5022,-10.021,EXECUTION,2025-07-07
USD,-0.5188,C,-149.5022,-10.021,EXECUTION,2025-07-07
USD,-0.264588,C,-76.246122,-5.11071,EXECUTION,2025-07-07
USD,-1.015416,C,-5176.021804,93.92278,EXECUTION,2025-08-11
USD,-1.01504,C,-6679.40176,11.5832,EXECUTION,2025-10-31
USD,-1.006392,C,-5819.918395,-808.644787,EXECUTION,2025-10-07
USD,-1.002632,C,-275.450308,-8.49294,EXECUTION,2025-09-15
USD,-0.6264,C,-5902.5066,-161.133,EXECUTION,2025-09-15
USD,-1.00132,C,104.58794,-9.21338,EXECUTION,2025-07-03
USD,-1.000752,C,-4209.45014,57.229108,EXECUTION,2025-07-02
USD,-1.000564,C,-3156.900105,42.619331,EXECUTION,2025-07-02
USD,-1.00094,C,-5251.00011,-21.95105,EXECUTION,2025-07-10
USD,-1.00094,C,-5191.000135,93.148925,EXECUTION,2025-07-11
USD,-1.000752,C,-4171.440088,-64.40084,EXECUTION,2025-07-14
USD,-1.00094,C,-5270.25011,-318.15105,EXECUTION,2025-07-15
USD,-1.00094,C,-5024.15011,-300.15105,EXECUTION,2025-07-22
USD,-1.00094,C,-4991.55011,-315.50105,EXECUTION,2025-07-23
USD,-1.00094,C,-4962.65011,-4.60105,EXECUTION,2025-07-30
USD,-1.00094,C,-4895.90011,-80.05105,EXECUTION,2025-07-31
USD,-1.00094,C,-4925.60011,-267.50105,EXECUTION,2025-08-01
USD,-1.001128,C,-5867.980132,-211.94126,EXECUTION,2025-08-04
USD,-1.001128,C,-5661.400132,-353.72126,EXECUTION,2025-08-07
USD,-1.00094,C,-4801.00011,-484.65105,EXECUTION,2025-08-08
USD,-1.00094,C,-4311.55011,34.19895,EXECUTION,2025-08-13
USD,-1.00094,C,-4320.95011,262.54895,EXECUTION,2025-08-14
USD,-1.00094,C,-4283.05011,221.24895,EXECUTION,2025-08-15
USD,-1.00094,C,-4502.10011,-48.40105,EXECUTION,2025-08-19
USD,-1.00094,C,-4440.15011,48.29895,EXECUTION,2025-08-20
USD,-1.00094,C,-4495.55011,-128.55105,EXECUTION,2025-08-21
USD,-1.00094,C,-4531.133443,11.815617,EXECUTION,2025-08-22
USD,-1.000188,C,-906.226689,-16.956877,EXECUTION,2025-08-26
USD,-1.00094,C,-4480.15011,107.89895,EXECUTION,2025-08-28
USD,-1.001128,C,-5477.020132,147.45874,EXECUTION,2025-08-29
USD,-1.00094,C,-4530.75011,111.59895,EXECUTION,2025-09-10
USD,-1.001128,C,-5436.700132,134.31874,EXECUTION,2025-09-10
USD,-1.00094,C,-4590.05011,86.94895,EXECUTION,2025-09-11
USD,-1.001128,C,-5576.380132,38.07874,EXECUTION,2025-09-12
USD,-1.001128,C,-5629.600132,-110.60126,EXECUTION,2025-09-15
USD,-1.001128,C,-5641.600132,-7.28126,EXECUTION,2025-09-16
USD,-1.00094,C,-4684.10011,-118.15105,EXECUTION,2025-09-18
USD,-1.00094,C,-4650.65011,-301.65105,EXECUTION,2025-09-19
USD,-1.001128,C,-5538.940132,-260.00126,EXECUTION,2025-09-22
USD,-1.001128,C,-5747.680132,-210.86126,EXECUTION,2025-09-30
USD,-1.001128,C,-5545.600132,278.97874,EXECUTION,2025-10-02
USD,-1.00094,C,-4901.00011,-177.00105,EXECUTION,2025-10-03
USD,-1.00094,C,-4798.633443,-63.284383,EXECUTION,2025-10-07
USD,-1.001128,C,-5758.526799,-67.027926,EXECUTION,2025-10-07
USD,-1.00094,C,-4655.733443,-71.734383,EXECUTION,2025-10-09
USD,-1.000188,C,-931.146689,-40.996877,EXECUTION,2025-10-13
USD,-1.00094,C,-4659.90011,0.39895,EXECUTION,2025-10-20
USD,-1.001128,C,-5567.080132,83.67874,EXECUTION,2025-10-21
USD,-1.001128,C,-5632.960132,-15.20126,EXECUTION,2025-10-23
USD,-1.00094,C,-4695.65011,-35.10105,EXECUTION,2025-10-27
USD,-1.001128,C,-5620.000132,-114.26126,EXECUTION,2025-10-28
USD,-1.00094,C,-4601.00011,108.69895,EXECUTION,2025-10-30
USD,-1.001128,C,-5518.900132,127.05874,EXECUTION,2025-10-31
USD,-1.01786,C,-5476.80209,225.98005,EXECUTION,2025-07-09
USD,-1.0188,C,-5246.849658,-133.868458,EXECUTION,2025-10-16
USD,-0.003384,C,-944.432938,-23.916322,EXECUTION,2025-10-16
USD,-1.0329,C,-610.353426,-28.636327,EXECUTION,2025-08-05
USD,-0.3938,C,-348.468302,-15.862102,EXECUTION,2025-08-05
USD,-6.7444,C,-4530.087922,-207.832322,EXECUTION,2025-08-05
USD,-1.0376,C,-697.0044,-32.042,EXECUTION,2025-08-05
USD,-1.0188,C,-340.611956,-22.630756,EXECUTION,2025-08-06
USD,-0.5376,C,-680.952244,-41.489844,EXECUTION,2025-08-06
USD,-5.779432,C,-3793.136908,-234.11634,EXECUTION,2025-08-06
USD,-0.2594,C,-170.2511,-11.0105,EXECUTION,2025-08-06
USD,-0.5193,C,-340.5022,-22.0215,EXECUTION,2025-08-06
USD,-0.5188,C,-340.5022,-22.021,EXECUTION,2025-08-06
USD,-0.5188,C,-340.5022,-22.021,EXECUTION,2025-08-06
USD,-1.0188,C,-335.517664,-20.536464,EXECUTION,2025-08-08
USD,-0.0188,C,-335.516436,-19.535236,EXECUTION,2025-08-08
USD,-0.5188,C,-335.4972,-20.016,EXECUTION,2025-08-08
USD,-6.422744,C,-4153.492536,-247.83528,EXECUTION,2025-08-08
USD,-0.5193,C,-335.5022,-20.0215,EXECUTION,2025-08-08
USD,-1.0188,C,-314.5022,27.479,EXECUTION,2025-08-12
USD,-0.5376,C,-629.0044,56.458,EXECUTION,2025-08-12
USD,-0.617372,C,-374.257618,33.29501,EXECUTION,2025-08-12
USD,-3.6316,C,-2201.5154,195.853,EXECUTION,2025-08-12
USD,-2.0752,C,-1258.0088,111.916,EXECUTION,2025-08-12
USD,-0.57068,C,-345.95242,30.7769,EXECUTION,2025-08-12
USD,-1.0188,C,-319.531301,49.449899,EXECUTION,2025-08-13
USD,-0.5376,C,-639.015037,100.447364,EXECUTION,2025-08-13
USD,-0.5188,C,-319.48845,49.99275,EXECUTION,2025-08-13
USD,-1.032412,C,-635.783391,99.484197,EXECUTION,2025-08-13
USD,-1.5564,C,-958.5066,149.937,EXECUTION,2025-08-13
USD,-0.477296,C,-293.942024,45.98068,EXECUTION,2025-08-13
USD,-1.0376,C,-639.0044,99.958,EXECUTION,2025-08-13
USD,-1.5564,C,-958.5066,149.937,EXECUTION,2025-08-13
USD,-1.0188,C,-619.0022,78.979,EXECUTION,2025-09-18
USD,-2.19776,C,-3215.71144,416.890801,EXECUTION,2025-09-18
USD,-0.684816,C,-816.422904,105.57228,EXECUTION,2025-09-18
USD,-0.010376,C,-12.370044,1.59958,EXECUTION,2025-09-18
USD,-0.5188,C,-618.5022,79.979,EXECUTION,2025-09-18
USD,-1.0188,C,-4051.0522,5.929,EXECUTION,2025-08-21
USD,-0.003572,C,-769.500418,1.51601,EXECUTION,2025-08-21
USD,-1.029704,C,-5240.283476,42.20682,EXECUTION,2025-08-26
USD,-6.2256,C,-5970.0264,-24.252,EXECUTION,2025-08-26
USD,-0.031128,C,-29.850132,-0.12126,EXECUTION,2025-08-26
USD,-1.009588,C,-4782.251122,7.67929,EXECUTION,2025-10-23
USD,-1.0376,C,-2929.0044,11.958,EXECUTION,2025-10-01
USD,-0.892336,C,-2518.943784,10.28388,EXECUTION,2025-10-01
USD,-1.5564,C,-4267.5066,-24.063,EXECUTION,2025-10-09
USD,-0.020752,C,-56.900088,-0.32084,EXECUTION,2025-10-09
USD,-0.5188,C,-1422.5022,-8.021,EXECUTION,2025-10-09
USD,-1.010528,C,-4787.321232,36.06824,EXECUTION,2025-08-06
USD,-1.013724,C,-6376.091606,11.12467,EXECUTION,2025-08-29
USD,-1.00376,C,-520.80044,-2.2042,EXECUTION,2025-08-19
USD,-0.1376,C,-5206.9452,-11.0828,EXECUTION,2025-08-19
USD,-0.062256,C,-312.379464,-0.68172,EXECUTION,2025-08-19
USD,-1.0188,C,-304.0022,21.979,EXECUTION,2025-08-06
USD,-1.0188,C,-442.5022,25.479,EXECUTION,2025-10-01
USD,-1.5752,C,-1770.0088,104.416,EXECUTION,2025-10-01
USD,-0.5188,C,-442.5022,25.979,EXECUTION,2025-10-01
USD,-0.5188,C,-442.5022,26.979,EXECUTION,2025-10-01
USD,-0.5188,C,-442.5022,26.979,EXECUTION,2025-10-01
USD,-0.5188,C,-442.5022,26.979,EXECUTION,2025-10-01
USD,-0.326844,C,-278.776386,16.99677,EXECUTION,2025-10-01
USD,-0.191956,C,-163.725814,9.98223,EXECUTION,2025-10-01
USD,-0.5188,C,-442.5022,26.979,EXECUTION,2025-10-01
USD,-0.326844,C,-278.776386,16.99677,EXECUTION,2025-10-01
USD,-1.0376,C,-5695.0044,11.958,EXECUTION,2025-08-06
USD,-0.015564,C,-85.425066,0.17937,EXECUTION,2025-08-06
USD,-10.376,C,-1288.224,-58.4,EXECUTION,2025-08-08
USD,-6.7444,C,-838.5286,-38.883,EXECUTION,2025-08-08
USD,-7.782,C,-967.533,-44.865,EXECUTION,2025-08-08
USD,-7.782,C,-967.533,-44.865,EXECUTION,2025-08-08
USD,-7.782,C,-967.533,-44.865,EXECUTION,2025-08-08
USD,-7.2632,C,-903.0308,-41.874,EXECUTION,2025-08-08
USD,-6.7444,C,-838.5286,-38.883,EXECUTION,2025-08-08
USD,-1.5564,C,-193.5066,-8.973,EXECUTION,2025-08-08
USD,-3.34626,C,-416.03919,-19.29195,EXECUTION,2025-08-08
USD,-25.94,C,-3325.11,-151.05,EXECUTION,2025-09-17
USD,-0.5188,C,-66.5022,-3.011,EXECUTION,2025-09-17
USD,-0.4688,C,-66.5022,-21.971,EXECUTION,2025-10-20
USD,-0.4688,C,-66.5022,-21.971,EXECUTION,2025-10-20
USD,-0.4688,C,-66.5022,-21.971,EXECUTION,2025-10-20
USD,-0.4688,C,-66.5022,-21.971,EXECUTION,2025-10-20
USD,-0.60432,C,-66.5022,-22.06652,EXECUTION,2025-10-20
USD,-0.4692,C,-65.6122,-21.0414,EXECUTION,2025-10-20
USD,-0.60432,C,-65.6122,-21.17652,EXECUTION,2025-10-20
USD,-2.344,C,-232.511,-9.855,EXECUTION,2025-10-20
USD,-0.9376,C,-93.0044,-3.942,EXECUTION,2025-10-20
USD,-2.344,C,-232.511,-9.855,EXECUTION,2025-10-20
USD,-0.4688,C,-46.5022,-1.971,EXECUTION,2025-10-20
USD,-0.9376,C,-93.0044,-3.942,EXECUTION,2025-10-20
USD,-0.9376,C,-93.0044,-3.942,EXECUTION,2025-10-20
USD,-2.344,C,-232.511,-9.855,EXECUTION,2025-10-20
USD,-2.344,C,-232.511,-9.855,EXECUTION,2025-10-20
USD,-1.8752,C,-186.0088,-7.884,EXECUTION,2025-10-20
USD,-1.8752,C,-186.0088,-7.884,EXECUTION,2025-10-20
USD,-2.344,C,-232.511,-9.855,EXECUTION,2025-10-20
USD,-0.9376,C,-93.0022,-3.9398,EXECUTION,2025-10-20
USD,-0.4688,C,-46.4922,-1.961,EXECUTION,2025-10-20
USD,-2.344,C,-232.461,-9.805,EXECUTION,2025-10-20
USD,-2.240864,C,-222.232716,-9.37358,EXECUTION,2025-10-20
USD,-0.60432,C,-66.5022,-22.06652,EXECUTION,2025-10-20
USD,-0.43328,C,-66.5022,-21.78548,EXECUTION,2025-10-20
USD,-6.2256,C,-791.7964,-257.542,EXECUTION,2025-10-20
USD,-0.5188,C,-65.6122,-21.091,EXECUTION,2025-10-20
USD,-0.5188,C,-65.6122,-20.971,EXECUTION,2025-10-20
USD,-0.5188,C,-65.6122,-20.971,EXECUTION,2025-10-20
USD,-0.5188,C,-65.6122,-21.131,EXECUTION,2025-10-20
USD,-2.0752,C,-220.0246,-42.0998,EXECUTION,2025-10-20
USD,-2.594,C,-232.511,-10.105,EXECUTION,2025-10-20
USD,-1.0376,C,-93.0044,-4.042,EXECUTION,2025-10-20
USD,-0.5188,C,-46.5022,-2.021,EXECUTION,2025-10-20
USD,-1.0376,C,-93.0044,-4.042,EXECUTION,2025-10-20
USD,-1.5564,C,-139.5066,-6.063,EXECUTION,2025-10-20
USD,-2.594,C,-232.511,-10.105,EXECUTION,2025-10-20
USD,-1.90999,C,-186.0088,-7.91879,EXECUTION,2025-10-20
USD,-0.9376,C,-93.0044,-3.942,EXECUTION,2025-10-20
USD,-1.4064,C,-139.5066,-5.913,EXECUTION,2025-10-20
USD,-0.9376,C,-93.0044,-3.942,EXECUTION,2025-10-20
USD,-2.344,C,-232.511,-9.855,EXECUTION,2025-10-20
USD,-0.5588,C,-46.5022,-2.061,EXECUTION,2025-10-20
USD,-8.50721,C,-697.533,-31.04021,EXECUTION,2025-10-20
USD,-1.5066,C,133.5936,-1.743,EXECUTION,2025-10-21
USD,-1.0044,C,89.0624,-1.162,EXECUTION,2025-10-21
USD,-0.5022,C,44.5312,-0.581,EXECUTION,2025-10-21
USD,-1.0044,C,89.0624,-1.162,EXECUTION,2025-10-21
USD,-3.28683,C,311.7184,-3.83843,EXECUTION,2025-10-21
USD,-2.687,C,222.656,-3.031,EXECUTION,2025-10-21
USD,-0.55477,C,44.5312,-0.45357,EXECUTION,2025-10-21
USD,-0.5022,C,44.5312,-0.401,EXECUTION,2025-10-21
USD,-1.986895,C,222.656,-2.330895,EXECUTION,2025-10-21
USD,-0.4465,C,44.5312,-0.3453,EXECUTION,2025-10-21
USD,-0.5597,C,44.5312,-0.6285,EXECUTION,2025-10-21
USD,-0.57836,C,44.5312,-0.36716,EXECUTION,2025-10-21
USD,-1.1124,C,89.0624,-0.69,EXECUTION,2025-10-21
USD,-0.5562,C,44.5312,-0.345,EXECUTION,2025-10-21
USD,-0.5562,C,44.5312,-0.345,EXECUTION,2025-10-21
USD,-0.57797,C,44.5312,-0.33677,EXECUTION,2025-10-21
USD,-1.0188,C,-2262.0022,100.979,EXECUTION,2025-10-30
USD,-0.516848,C,-4432.044312,200.87884,EXECUTION,2025-10-30
USD,-1.0188,C,-1042.0022,25.979,EXECUTION,2025-08-18
USD,-0.812564,C,-2634.501566,69.25587,EXECUTION,2025-08-18
USD,-0.5188,C,-1041.5022,26.979,EXECUTION,2025-08-18
USD,-1.0376,C,-2083.0044,53.958,EXECUTION,2025-08-18
USD,-1.010152,C,-4853.441188,-173.73134,EXECUTION,2025-09-10
USD,-1.0047,C,-4956.75055,-134.75525,EXECUTION,2025-10-30
USD,-1.0047,C,-4849.50055,22.49475,EXECUTION,2025-11-04
USD,-1.02068,C,-3473.72282,24.3565,EXECUTION,2025-09-22
USD,-0.0688,C,-3157.0318,23.8994,EXECUTION,2025-09-22
USD,-1.110232,C,-6777.174708,29.05506,EXECUTION,2025-09-22
USD,-1.0188,C,-3177.5022,3.479,EXECUTION,2025-09-22
USD,-0.065492,C,-3463.477398,4.83711,EXECUTION,2025-09-22
USD,-1.029704,C,-5025.403476,1.126821,EXECUTION,2025-09-22
USD,-1.058352,C,-6500.464488,-10.24284,EXECUTION,2025-09-22
USD,-1.033652,C,-5788.073938,-93.32759,EXECUTION,2025-09-22
USD,-1.0188,C,-3025.0022,-17.021,EXECUTION,2025-11-04
USD,-0.065492,C,-3296.207398,-16.46289,EXECUTION,2025-11-04
USD,-4.664012,C,-1910.394778,89.71121,EXECUTION,2025-10-08
USD,-5.188,C,-2125.022,99.79,EXECUTION,2025-10-08
USD,-2.594,C,-1062.511,49.895,EXECUTION,2025-10-08
USD,-0.5188,C,-212.5022,9.979,EXECUTION,2025-10-08
USD,-0.420228,C,-172.126782,8.08299,EXECUTION,2025-10-08
USD,-3.802804,C,-6109.571126,161.10607,EXECUTION,2025-08-26
USD,-3.6316,C,-5948.5154,-44.147,EXECUTION,2025-08-28
USD,-0.290528,C,-476.281232,-3.93176,EXECUTION,2025-08-28
USD,-1.0188,C,-439.0022,-5.021,EXECUTION,2025-08-28
USD,-57.068,C,-6190.092,572.84,EXECUTION,2025-08-21
USD,-1.0376,C,-255.0044,-40.042,EXECUTION,2025-08-08
USD,-7.782,C,-1912.533,-300.315,EXECUTION,2025-08-08
USD,-8.8196,C,-2167.5374,-340.357,EXECUTION,2025-08-08
USD,-0.5188,C,-127.5022,-20.021,EXECUTION,2025-08-08
USD,-2.085576,C,-512.558844,-80.48442,EXECUTION,2025-08-08
USD,-1.0188,C,-380.5022,1.479,EXECUTION,2025-10-30
USD,-0.0188,C,-380.5022,2.479,EXECUTION,2025-10-30
USD,-1.0376,C,-761.0044,3.958,EXECUTION,2025-10-30
USD,-0.5188,C,-380.5022,1.979,EXECUTION,2025-10-30
USD,-1.0376,C,-759.0044,5.958,EXECUTION,2025-10-30
USD,-0.5188,C,-378.5022,3.979,EXECUTION,2025-10-30
USD,-1.0376,C,-757.0044,7.958,EXECUTION,2025-10-30
USD,-0.5188,C,-378.5022,2.979,EXECUTION,2025-10-30
USD,-0.5188,C,-378.5022,2.979,EXECUTION,2025-10-30
USD,-1.644596,C,-1204.191974,5.10343,EXECUTION,2025-10-30
USD,-1.03008,C,-5039.40352,-72.4336,EXECUTION,2025-07-21
USD,-1.017108,C,-2847.192002,-23.56911,EXECUTION,2025-07-21
USD,-0.0188,C,-3125.2022,-21.221,EXECUTION,2025-07-21
USD,-1.013348,C,-2216.151562,-13.32491,EXECUTION,2025-07-21
USD,-0.0188,C,-3119.0022,-15.021,EXECUTION,2025-07-21
USD,-1.030268,C,-4948.533542,30.16619,EXECUTION,2025-09-12
USD,-1.03102,C,-4977.80363,73.46535,EXECUTION,2025-10-08
